user_id,Recency,Frequency,Monetary
21886233,373,1,59.96
21900865,355,1,59.96
21931493,303,1,59.96
21951333,282,1,59.96
21953112,280,1,59.96
21953580,280,1,59.96
21992566,242,1,59.96
22088960,113,2,59.96
1067069,417,1,59.95
3074561,360,1,59.95
4487168,389,1,59.95
8359903,411,1,59.95
10910461,490,1,59.95
12117241,325,1,59.95
12761641,243,1,59.95
13296748,505,1,59.95
13354158,497,1,59.95
13570638,339,1,59.95
13946794,393,1,59.95
13965600,376,1,59.95
16861380,381,1,59.95
18160177,497,1,59.95
18275838,188,1,59.95
18863337,386,1,59.95
18981440,500,1,59.95
19218089,569,1,59.95
20087582,45,2,59.95
20469020,500,1,59.95
20659860,500,1,59.95
20661674,381,1,59.95
21028977,478,1,59.95
21094229,500,1,59.95
21506849,575,1,59.95
21515711,561,2,59.95
21523172,567,1,59.95
21562444,535,1,59.95
21584726,514,1,59.95
21591265,511,1,59.95
21611791,427,1,59.95
21612911,500,1,59.95
21693146,472,1,59.95
21747336,402,1,59.95
21762988,428,1,59.95
21778579,435,1,59.95
21780224,434,1,59.95
21781215,433,1,59.95
21791823,426,1,59.95
21807061,421,1,59.95
21816560,416,1,59.95
21840363,404,1,59.95
21870188,385,1,59.95
21906985,342,1,59.95
21926707,301,1,59.95
21949842,283,1,59.95
21963913,262,1,59.95
21979054,244,1,59.95
22069135,128,1,59.95
22124615,74,1,59.95
2562095,390,1,59.94
5165887,395,1,59.94
8752609,370,1,59.94
10120352,365,1,59.94
11227478,405,1,59.94
11679814,295,1,59.94
13841914,394,1,59.94
13961287,511,1,59.94
14913249,424,1,59.94
15652172,262,1,59.94
15881774,574,1,59.94
16143428,410,1,59.94
16788028,400,1,59.94
18998139,393,1,59.94
19066749,259,1,59.94
19291690,445,1,59.94
19990388,503,1,59.94
20151278,513,1,59.94
20322601,384,1,59.94
20820443,572,1,59.94
21187550,568,1,59.94
21386117,555,1,59.94
21598603,506,1,59.94
21607216,502,1,59.94
21646862,89,1,59.94
21660506,150,1,59.94
21727750,54,1,59.94
21733836,416,1,59.94
21804021,422,1,59.94
21855798,388,1,59.94
21917651,321,1,59.94
21918561,322,1,59.94
21936449,298,1,59.94
21964790,268,1,59.94
22012569,209,1,59.94
22027854,26,1,59.94
22040692,162,1,59.94
22047925,152,1,59.94
22050533,149,1,59.94
22052546,138,1,59.94
22056949,143,1,59.94
22067583,131,1,59.94
22108096,96,1,59.94
22123824,86,1,59.94
22138809,77,1,59.94
22140217,76,1,59.94
22142300,16,1,59.94
22147701,71,1,59.94
22148348,71,1,59.94
22153085,10,1,59.94
22161188,62,1,59.94
22163204,60,1,59.94
22164733,25,1,59.94
22167640,37,1,59.94
22168403,57,1,59.94
22177703,52,1,59.94
22178602,48,1,59.94
22179242,50,1,59.94
22192057,40,1,59.94
22225329,11,1,59.94
22227925,8,1,59.94
22230922,5,1,59.94
22234195,1,1,59.94
8722163,488,1,59.93
9713182,353,1,59.93
9990469,27,1,59.93
13401740,6,2,59.93
15430197,51,1,59.93
18851198,346,1,59.93
19635077,51,1,59.93
19930632,64,1,59.93
20308248,483,1,59.93
20465709,576,1,59.93
20580636,459,1,59.93
21041296,489,1,59.93
21364469,235,1,59.93
21438267,574,1,59.93
21566453,529,1,59.93
21655454,480,1,59.93
21663511,483,1,59.93
21677524,478,1,59.93
21727106,457,1,59.93
21733838,454,1,59.93
21817375,417,1,59.93
21828424,409,1,59.93
21830472,410,1,59.93
21848447,395,1,59.93
21912357,330,1,59.93
21926957,311,1,59.93
21938297,250,1,59.93
21939463,294,1,59.93
21958306,274,1,59.93
21958434,274,1,59.93
22062140,137,1,59.93
22102718,101,1,59.93
22107767,97,1,59.93
22108105,97,1,59.93
22115569,91,1,59.93
22136640,78,1,59.93
22140575,73,1,59.93
22203088,28,1,59.93
22217239,19,1,59.93
22217519,19,1,59.93
22232438,3,1,59.93
11428411,564,1,59.92
12081471,346,1,59.92
13420613,439,1,59.92
17788492,543,1,59.92
18541501,369,1,59.92
19807988,205,1,59.92
20780362,550,1,59.92
21484797,568,1,59.92
21496311,457,1,59.92
21504267,576,1,59.92
21665425,481,1,59.92
21686205,474,1,59.92
21690348,456,1,59.92
21776387,436,1,59.92
21784792,432,1,59.92
21914345,327,1,59.92
21933522,302,1,59.92
21943085,290,1,59.92
21968064,264,1,59.92
22020233,200,1,59.92
22098020,87,1,59.92
22159898,63,1,59.92
22208486,26,1,59.92
22216336,19,1,59.92
4603045,304,1,59.91
7335431,381,1,59.91
9306963,373,1,59.91
10916754,478,1,59.91
11132491,261,1,59.91
13592313,430,1,59.91
14373338,257,1,59.91
17027970,454,1,59.91
17038796,565,1,59.91
20313843,272,1,59.91
20602153,433,1,59.91
21229741,497,1,59.91
21532945,400,1,59.91
21533878,561,1,59.91
21589059,511,1,59.91
21682741,476,1,59.91
21696388,444,1,59.91
21737012,453,1,59.91
21795789,426,1,59.91
21809067,420,1,59.91
21919688,320,1,59.91
21937315,297,1,59.91
21988914,143,2,59.91
21989956,245,1,59.91
22014334,186,4,59.91
22071138,107,2,59.91
22112125,94,1,59.91
10102257,259,1,59.9
10768386,303,1,59.9
16064936,249,1,59.9
17961281,435,1,59.9
18436117,506,1,59.9
19331088,526,1,59.9
19445322,521,1,59.9
20493533,553,1,59.9
20590145,471,1,59.9
20897846,348,1,59.9
21006521,263,1,59.9
21193620,303,1,59.9
21380437,345,1,59.9
21508767,573,1,59.9
21603544,504,1,59.9
21703126,466,1,59.9
21751427,447,1,59.9
21826801,411,1,59.9
21855548,394,1,59.9
21897444,361,1,59.9
21935039,300,1,59.9
21977863,254,1,59.9
21992073,243,1,59.9
22169989,56,1,59.9
22178223,51,2,59.9
9764550,365,1,59.89
13034241,525,1,59.89
14784688,341,1,59.89
17713109,532,1,59.89
19219094,276,1,59.89
19570431,227,1,59.89
20750700,360,1,59.89
20859773,479,1,59.89
21013422,439,1,59.89
21232379,443,1,59.89
21312111,249,1,59.89
21436929,90,1,59.89
21484613,571,1,59.89
21539846,556,1,59.89
21722287,442,1,59.89
21917507,323,1,59.89
21932160,302,1,59.89
21939831,294,1,59.89
21954284,279,1,59.89
21955727,270,1,59.89
21957716,275,1,59.89
21959269,273,1,59.89
22174534,53,1,59.89
9400475,500,1,59.88
17244344,1,2,59.88
18787350,473,1,59.88
21399595,247,1,59.88
21633033,494,1,59.88
21908055,339,1,59.88
21928622,279,1,59.88
21934165,301,1,59.88
21934724,300,1,59.88
21958525,274,1,59.88
22106277,98,1,59.88
22139869,76,1,59.88
5576998,120,1,59.87
7773789,397,1,59.87
10636615,325,1,59.87
12683514,486,1,59.87
12904548,532,1,59.87
13414608,495,1,59.87
14216014,265,1,59.87
15046038,293,1,59.87
17562441,20,2,59.87
18296872,268,1,59.87
19354136,331,1,59.87
19521026,251,1,59.87
19833050,568,1,59.87
20779489,385,1,59.87
21598422,506,1,59.87
21602604,503,1,59.87
21636903,493,1,59.87
21684198,475,1,59.87
21724722,458,1,59.87
21833086,400,1,59.87
21845989,399,1,59.87
21850961,359,1,59.87
21878083,380,1,59.87
21957712,275,1,59.87
21960308,272,1,59.87
21974195,258,1,59.87
21978625,254,1,59.87
21979246,253,1,59.87
21979599,253,1,59.87
22188451,43,1,59.87
530983,293,1,59.86
2218373,513,1,59.86
6409438,281,1,59.86
17802398,508,1,59.86
18000436,517,1,59.86
18076004,560,1,59.86
20030712,482,1,59.86
20766433,377,1,59.86
21139826,504,1,59.86
21537104,558,1,59.86
21575982,521,1,59.86
21579835,518,1,59.86
21592729,510,1,59.86
21685356,475,1,59.86
21741832,451,1,59.86
21839364,404,1,59.86
21850670,397,1,59.86
21937935,296,1,59.86
22151076,69,1,59.86
8444331,333,1,59.85
12709373,499,1,59.85
21042355,281,1,59.85
21267760,391,1,59.85
21728698,457,1,59.85
21769713,439,1,59.85
21854972,394,1,59.85
22185902,45,1,59.85
7967121,568,1,59.84
8774389,437,1,59.84
9684620,500,1,59.84
10694009,292,1,59.84
13020199,447,1,59.84
13043781,498,1,59.84
17220522,265,1,59.84
20285892,75,1,59.84
20837534,572,1,59.84
21520230,569,1,59.84
21593957,509,1,59.84
21608913,484,1,59.84
21612957,399,1,59.84
21736824,424,1,59.84
21741595,450,1,59.84
21769848,402,1,59.84
21785644,429,1,59.84
21833930,82,2,59.84
21932280,303,1,59.84
21953585,280,1,59.84
21962071,268,1,59.84
22041287,116,1,59.84
22042624,135,1,59.84
22211325,24,1,59.84
5586790,318,1,59.83
7033698,576,1,59.83
7909123,468,1,59.83
8926766,511,1,59.83
9003764,570,1,59.83
9188541,436,1,59.83
9262034,575,1,59.83
10077172,568,1,59.83
10202066,380,1,59.83
10533100,234,1,59.83
11135782,471,1,59.83
12119252,250,1,59.83
12347515,554,1,59.83
13097963,498,1,59.83
13831229,464,1,59.83
14134932,366,1,59.83
14453875,423,1,59.83
16014561,503,1,59.83
16539449,390,1,59.83
17081434,430,1,59.83
17182545,408,1,59.83
18333809,481,1,59.83
19216547,208,1,59.83
19628166,476,1,59.83
20033848,491,1,59.83
20086590,322,1,59.83
20642496,555,1,59.83
20768498,440,1,59.83
20878185,416,1,59.83
20922772,250,1,59.83
20950610,545,1,59.83
21191215,514,1,59.83
21257488,497,1,59.83
21444812,386,1,59.83
21491249,558,1,59.83
21514581,571,1,59.83
21555297,542,1,59.83
21563860,534,1,59.83
21587172,506,1,59.83
21588502,512,1,59.83
21603878,503,1,59.83
21616566,499,1,59.83
21623884,497,1,59.83
21634224,493,1,59.83
21651545,488,1,59.83
21656584,486,1,59.83
21662810,462,2,59.83
21664724,482,1,59.83
21668189,481,1,59.83
21671403,480,1,59.83
21697676,470,1,59.83
21721657,459,1,59.83
21767034,441,1,59.83
21767976,440,1,59.83
21770316,439,1,59.83
21782251,433,1,59.83
21802860,423,1,59.83
21823891,414,1,59.83
21826673,412,1,59.83
21839462,404,1,59.83
21840586,404,1,59.83
21887823,371,1,59.83
21950419,251,1,59.83
21961533,271,1,59.83
21973808,258,1,59.83
22006504,224,1,59.83
22126265,84,1,59.83
22161764,61,1,59.83
2129354,264,1,59.82
6390720,329,1,59.82
6759244,120,1,59.82
6962304,105,1,59.82
7767212,481,1,59.82
10726591,81,1,59.82
12246591,550,1,59.82
14423874,526,1,59.82
17658590,285,1,59.82
18567378,478,1,59.82
18747079,484,1,59.82
19264034,263,1,59.82
19345934,305,1,59.82
20020275,263,1,59.82
20257167,475,1,59.82
20379275,296,1,59.82
20681814,500,1,59.82
21144794,477,1,59.82
21383309,272,1,59.82
21399456,70,2,59.82
21471179,81,1,59.82
21546349,551,1,59.82
21569480,501,1,59.82
21605795,501,1,59.82
21639900,492,1,59.82
21665661,421,1,59.82
21665847,482,1,59.82
21667098,475,1,59.82
21717950,461,1,59.82
21807407,420,1,59.82
21812367,398,1,59.82
21850085,397,1,59.82
21862031,388,1,59.82
21877324,380,1,59.82
21887281,370,1,59.82
21893708,365,1,59.82
21923785,315,1,59.82
21962693,270,1,59.82
21969890,262,1,59.82
21994227,241,1,59.82
22004888,225,1,59.82
22034900,172,1,59.82
22140058,76,1,59.82
3951616,249,1,59.81
5842409,406,1,59.81
10020851,254,1,59.81
12613688,304,1,59.81
16728800,508,1,59.81
17796731,496,1,59.81
18303043,500,1,59.81
19230602,556,1,59.81
19294439,493,1,59.81
20512597,504,1,59.81
20744827,255,1,59.81
21453748,449,1,59.81
21508332,573,1,59.81
21582860,516,1,59.81
21587613,487,1,59.81
21613549,500,1,59.81
21671826,138,2,59.81
21713944,463,1,59.81
21781155,433,1,59.81
21821815,415,1,59.81
21830133,410,1,59.81
21895123,363,1,59.81
21965479,267,1,59.81
21985869,247,1,59.81
22004427,227,1,59.81
22110325,95,1,59.81
22168394,57,1,59.81
22179732,50,1,59.81
7226906,328,1,59.8
8154449,457,1,59.8
13083799,544,1,59.8
17943264,274,1,59.8
18724956,497,1,59.8
19409965,477,1,59.8
19472350,574,1,59.8
20375557,566,1,59.8
21400742,551,1,59.8
21538103,557,1,59.8
21686578,473,1,59.8
21741655,448,1,59.8
21774936,437,1,59.8
21802674,423,1,59.8
21816041,269,1,59.8
21848976,392,1,59.8
21865588,386,1,59.8
21871501,384,1,59.8
21879980,378,1,59.8
21887121,372,1,59.8
21966827,241,1,59.8
22006053,225,1,59.8
22107491,97,1,59.8
22159478,63,1,59.8
1726758,482,1,59.79
8100878,481,1,59.79
9404351,288,1,59.79
9425838,324,1,59.79
10098877,288,1,59.79
12133953,539,1,59.79
12805957,102,1,59.79
14280782,550,1,59.79
17125727,394,1,59.79
20182029,573,1,59.79
20287869,507,1,59.79
21395631,212,1,59.79
21496305,522,1,59.79
21626339,497,1,59.79
21694999,471,1,59.79
21695034,468,1,59.79
21731388,455,1,59.79
21844892,401,1,59.79
21848644,398,1,59.79
21920271,314,1,59.79
21982950,250,1,59.79
21985768,247,1,59.79
21991532,243,1,59.79
21995219,240,1,59.79
22002022,231,1,59.79
22017769,204,1,59.79
22048846,46,2,59.79
8772958,371,1,59.78
9828770,576,1,59.78
13907393,507,1,59.78
19287451,497,1,59.78
20058827,505,1,59.78
20394127,552,1,59.78
20826244,531,1,59.78
20992634,513,1,59.78
21179442,565,1,59.78
21361616,513,1,59.78
21546931,550,1,59.78
21547596,549,1,59.78
21576388,520,1,59.78
21590560,511,1,59.78
21646794,490,1,59.78
21646929,489,1,59.78
21664591,482,1,59.78
21843770,121,1,59.78
21913710,256,1,59.78
21929850,303,1,59.78
21951251,281,1,59.78
21966449,266,1,59.78
21986622,247,1,59.78
21994512,241,1,59.78
22013348,190,1,59.78
22070044,126,1,59.78
22110272,57,1,59.78
8177939,11,1,59.77
8341189,56,1,59.77
9533705,458,1,59.77
10899390,430,1,59.77
12480087,400,1,59.77
12497658,558,1,59.77
17894843,181,1,59.77
19207434,270,1,59.77
19286327,465,1,59.77
19309287,418,1,59.77
19877825,470,1,59.77
19982030,480,1,59.77
20148142,471,1,59.77
20462128,420,1,59.77
20492916,433,1,59.77
20628712,490,1,59.77
20632412,559,1,59.77
20832775,457,1,59.77
21121681,469,1,59.77
21216820,517,1,59.77
21237560,464,1,59.77
21240655,477,1,59.77
21289773,319,1,59.77
21326696,482,1,59.77
21394933,451,1,59.77
21441809,559,1,59.77
21457035,566,1,59.77
21459458,371,1,59.77
21465120,418,1,59.77
21469902,510,1,59.77
21471083,552,1,59.77
21508459,574,1,59.77
21511779,400,1,59.77
21513184,572,1,59.77
21520062,569,1,59.77
21521311,568,1,59.77
21523624,567,1,59.77
21534123,560,1,59.77
21537430,557,1,59.77
21541694,547,1,59.77
21542508,554,1,59.77
21542573,542,1,59.77
21548969,478,1,59.77
21555637,518,1,59.77
21556793,414,1,59.77
21572039,523,1,59.77
21576088,520,1,59.77
21577046,520,1,59.77
21584402,467,1,59.77
21590892,499,1,59.77
21593160,510,1,59.77
21595480,504,1,59.77
21612697,500,1,59.77
21616188,499,1,59.77
21617313,499,1,59.77
21620333,498,1,59.77
21629675,495,1,59.77
21630155,494,1,59.77
21631634,495,1,59.77
21634219,487,1,59.77
21642549,474,1,59.77
21643302,489,1,59.77
21656920,485,1,59.77
21658990,479,1,59.77
21660359,482,1,59.77
21661422,483,1,59.77
21673175,470,1,59.77
21679980,477,1,59.77
21684703,474,1,59.77
21693848,471,1,59.77
21700261,422,1,59.77
21709033,464,1,59.77
21711606,464,1,59.77
21724576,458,1,59.77
21731370,455,1,59.77
21733239,455,1,59.77
21736728,453,1,59.77
21740630,451,1,59.77
21742842,445,1,59.77
21748431,449,1,59.77
21748771,404,1,59.77
21751600,446,1,59.77
21755187,443,1,59.77
21758118,444,1,59.77
21762581,425,1,59.77
21765390,441,1,59.77
21773833,436,1,59.77
21775969,436,1,59.77
21781416,433,1,59.77
21785557,431,1,59.77
21789875,429,1,59.77
21789997,429,1,59.77
21794196,427,1,59.77
21796562,424,1,59.77
21804749,422,1,59.77
21812165,414,1,59.77
21816268,386,1,59.77
21823403,414,1,59.77
21827039,411,1,59.77
21836730,400,1,59.77
21847357,398,1,59.77
21848450,396,1,59.77
21858983,391,1,59.77
21872665,383,1,59.77
21879476,376,1,59.77
21883133,375,1,59.77
21887645,357,1,59.77
21890894,359,1,59.77
21892396,81,2,59.77
21898480,359,1,59.77
21898734,346,1,59.77
21901717,353,1,59.77
21903697,349,1,59.77
21907724,340,1,59.77
21911540,331,1,59.77
21913369,329,1,59.77
21920393,320,1,59.77
21924170,239,1,59.77
21932182,303,1,59.77
21936876,296,1,59.77
21940137,293,1,59.77
21943063,286,1,59.77
21946503,287,1,59.77
21957764,275,1,59.77
21963110,269,1,59.77
21976086,256,1,59.77
22000218,55,1,59.77
22047214,13,1,59.77
22059876,140,2,59.77
22122101,59,1,59.77
22192122,34,1,59.77
7233275,413,1,59.76
9353358,401,1,59.76
10547194,351,1,59.76
12191128,312,1,59.76
15556445,552,1,59.76
16949775,480,1,59.76
18708779,527,1,59.76
18820359,92,1,59.76
20025914,568,1,59.76
20112044,502,1,59.76
20380329,571,1,59.76
20727552,521,1,59.76
20780578,549,1,59.76
20787380,346,1,59.76
21037700,448,1,59.76
21094037,568,1,59.76
21509723,574,1,59.76
21516223,571,1,59.76
21522764,389,1,59.76
21523063,568,1,59.76
21543812,553,1,59.76
21553681,544,1,59.76
21557965,540,1,59.76
21568831,525,1,59.76
21570851,513,1,59.76
21576269,520,1,59.76
21585289,514,1,59.76
21586306,514,1,59.76
21598632,493,1,59.76
21607642,502,1,59.76
21614407,411,1,59.76
21619334,499,1,59.76
21624804,496,1,59.76
21630157,392,1,59.76
21630549,495,1,59.76
21640061,492,1,59.76
21642997,491,1,59.76
21673559,478,1,59.76
21677759,477,1,59.76
21681719,476,1,59.76
21682914,476,1,59.76
21684482,475,1,59.76
21687946,473,1,59.76
21694395,468,1,59.76
21704457,466,1,59.76
21720431,459,1,59.76
21727571,422,1,59.76
21727663,456,1,59.76
21729002,456,1,59.76
21735541,453,1,59.76
21738182,452,1,59.76
21740892,451,1,59.76
21742379,444,2,59.76
21746822,449,1,59.76
21746910,381,1,59.76
21767612,440,1,59.76
21772888,438,1,59.76
21772973,438,1,59.76
21774400,437,1,59.76
21774843,436,1,59.76
21782316,433,1,59.76
21785563,430,1,59.76
21786643,431,1,59.76
21786733,431,1,59.76
21789041,429,1,59.76
21802983,423,1,59.76
21805000,421,1,59.76
21830198,388,2,59.76
21839224,404,1,59.76
21848272,398,1,59.76
21854018,394,1,59.76
21857792,392,1,59.76
21868506,386,1,59.76
21871980,384,1,59.76
21893179,301,1,59.76
21900899,331,2,59.76
21909547,335,1,59.76
21925390,313,1,59.76
21930550,306,1,59.76
21933166,302,1,59.76
21936100,298,1,59.76
21940817,293,1,59.76
21944175,289,1,59.76
21953686,279,1,59.76
21955220,278,1,59.76
21956651,276,1,59.76
21966191,266,1,59.76
21970403,261,1,59.76
21971999,260,1,59.76
21975079,257,1,59.76
21995431,240,1,59.76
22000012,232,1,59.76
10882065,564,1,59.75
12541343,162,2,59.75
17895244,361,1,59.75
18804296,204,1,59.75
18938622,440,1,59.75
19059371,492,1,59.75
19986877,287,1,59.75
20532982,570,1,59.75
20878452,423,1,59.75
21268517,539,1,59.75
21572909,506,1,59.75
21588523,512,1,59.75
21589861,500,1,59.75
21594257,509,1,59.75
21597770,506,1,59.75
21617175,499,1,59.75
21621672,256,1,59.75
21622786,498,1,59.75
21632053,489,1,59.75
21661755,484,1,59.75
21690766,158,1,59.75
21721691,458,1,59.75
21751022,446,1,59.75
21759891,444,1,59.75
21769543,309,1,59.75
21784789,432,1,59.75
21794204,424,1,59.75
21837007,402,1,59.75
21844890,401,1,59.75
21850284,397,1,59.75
21854924,394,1,59.75
21855133,394,1,59.75
21864275,388,1,59.75
21866133,387,1,59.75
21931802,262,1,59.75
21974921,257,1,59.75
22009077,220,1,59.75
22015916,207,1,59.75
6745007,260,1,59.74
7163831,321,1,59.74
8500508,396,2,59.74
10991841,525,1,59.74
12277744,347,1,59.74
16238086,307,1,59.74
17019733,272,1,59.74
18172483,310,1,59.74
18877993,274,1,59.74
18954545,291,1,59.74
20281748,438,1,59.74
20729786,567,1,59.74
20747897,556,1,59.74
20844207,575,1,59.74
21400916,185,1,59.74
21449873,569,1,59.74
21495445,507,1,59.74
21503819,576,1,59.74
21554280,497,1,59.74
21582504,514,1,59.74
21582633,503,1,59.74
21592237,499,1,59.74
21602154,503,1,59.74
21604896,490,1,59.74
21616629,499,1,59.74
21616642,499,1,59.74
21626518,496,1,59.74
21639748,492,1,59.74
21642973,491,1,59.74
21731378,425,1,59.74
21751825,447,1,59.74
21770340,399,1,59.74
21817307,417,1,59.74
21834903,405,1,59.74
21837890,399,1,59.74
21857803,388,1,59.74
21865024,388,1,59.74
21871159,383,1,59.74
21888780,370,1,59.74
21892814,345,1,59.74
21947234,266,1,59.74
21951630,282,1,59.74
21971328,261,1,59.74
22136479,78,1,59.74
22171689,55,1,59.74
22186973,43,1,59.74
6248969,131,1,59.73
6576310,541,1,59.73
9077523,22,1,59.73
9581557,251,1,59.73
9857159,23,1,59.73
11258308,435,1,59.73
11544312,414,1,59.73
14202684,259,1,59.73
15019025,504,1,59.73
15063025,408,1,59.73
19356994,310,1,59.73
19551536,130,1,59.73
19871219,88,1,59.73
20539329,497,1,59.73
20882760,498,1,59.73
21508197,574,1,59.73
21578479,519,1,59.73
21588026,511,1,59.73
21621472,498,1,59.73
21638055,493,1,59.73
21646690,490,1,59.73
21676303,20,1,59.73
21690306,473,1,59.73
21722347,389,1,59.73
21799572,423,1,59.73
21836458,405,1,59.73
21889411,369,1,59.73
21895644,363,1,59.73
21922301,317,1,59.73
21964341,268,1,59.73
22048067,152,1,59.73
22083042,118,1,59.73
22091428,81,2,59.73
22099111,105,1,59.73
22148645,71,1,59.73
22151265,69,1,59.73
22193017,38,1,59.73
22209109,24,1,59.73
8694887,132,1,59.72
9552332,525,1,59.72
10813475,135,1,59.72
11632094,256,1,59.72
12146668,561,1,59.72
18234271,506,1,59.72
21665229,233,1,59.72
21713135,463,1,59.72
21722374,459,1,59.72
21756229,445,1,59.72
21793047,421,1,59.72
21873958,382,1,59.72
21886393,372,1,59.72
21916516,324,1,59.72
21957613,267,1,59.72
21963488,269,1,59.72
21971436,261,1,59.72
22024184,119,1,59.72
22137253,78,1,59.72
9519022,429,1,59.71
10156339,256,1,59.71
11372181,303,1,59.71
13193648,21,1,59.71
16934224,536,1,59.71
18015888,568,1,59.71
18469293,468,1,59.71
19481104,549,1,59.71
19839731,575,1,59.71
19842702,291,1,59.71
19886461,401,1,59.71
20195869,415,1,59.71
21017224,211,2,59.71
21054627,501,1,59.71
21583140,515,1,59.71
21615641,499,1,59.71
21722161,459,1,59.71
21779940,434,1,59.71
21803862,420,1,59.71
21817242,417,1,59.71
21972221,260,1,59.71
22008015,222,1,59.71
22140026,76,1,59.71
22203774,29,1,59.71
8549071,556,1,59.7
9852999,409,1,59.7
13945906,396,1,59.7
14855251,546,1,59.7
20072534,260,1,59.7
20833692,546,1,59.7
21083172,368,1,59.7
21621974,498,1,59.7
21645451,489,1,59.7
21696249,470,1,59.7
21855025,394,1,59.7
21865809,387,1,59.7
21882248,375,1,59.7
21914510,327,1,59.7
21932410,303,1,59.7
21952684,268,1,59.7
21994570,239,1,59.7
22076268,123,1,59.7
11131373,521,1,59.69
12637855,456,1,59.69
14137636,53,1,59.69
14785065,458,1,59.69
15041794,413,1,59.69
17089387,255,1,59.69
17655041,533,1,59.69
18575935,251,1,59.69
19089946,468,1,59.69
19261711,575,1,59.69
19392336,472,1,59.69
20573840,448,1,59.69
21227154,544,1,59.69
21571464,522,1,59.69
21607900,501,1,59.69
21687803,279,1,59.69
21819048,416,1,59.69
21864232,387,1,59.69
22021688,197,1,59.69
22119472,89,1,59.69
6813226,492,1,59.68
8281081,544,1,59.68
9128992,550,1,59.68
9706530,429,1,59.68
12770964,498,1,59.68
17641221,261,1,59.68
18570912,216,1,59.68
18622265,342,1,59.68
20158570,480,1,59.68
21615514,500,1,59.68
21618735,456,1,59.68
21626578,74,1,59.68
21820893,364,1,59.68
21892111,366,1,59.68
21933724,301,1,59.68
21981643,251,1,59.68
22000320,226,1,59.68
22126073,9,2,59.68
22164653,46,1,59.68
22196041,36,1,59.68
1795625,277,1,59.67
6695972,252,1,59.67
12229880,406,1,59.67
13008349,322,1,59.67
13385125,555,1,59.67
14397176,28,1,59.67
18628048,433,1,59.67
19621700,29,1,59.67
19861109,380,1,59.67
20203683,74,1,59.67
20869237,565,1,59.67
21044555,395,1,59.67
21128478,420,1,59.67
21175886,534,1,59.67
21344970,451,1,59.67
21720611,451,1,59.67
21734208,454,1,59.67
21736503,453,1,59.67
21751053,447,1,59.67
21799750,423,1,59.67
21815000,418,1,59.67
21835290,407,1,59.67
21920084,301,1,59.67
21936731,298,1,59.67
21963023,269,1,59.67
21967108,265,1,59.67
22210269,24,1,59.67
1206153,90,1,59.66
7771438,83,1,59.66
12778580,290,1,59.66
15069048,448,1,59.66
15620097,118,1,59.66
17895405,488,1,59.66
18813309,262,1,59.66
18826000,247,1,59.66
19873065,568,1,59.66
20364257,242,1,59.66
20515480,518,1,59.66
20787371,168,1,59.66
20825769,402,1,59.66
20859016,248,1,59.66
21292562,456,1,59.66
21320922,282,1,59.66
21408349,250,1,59.66
21513809,572,1,59.66
21540661,341,1,59.66
21568295,526,1,59.66
21620799,498,1,59.66
21644228,490,1,59.66
21655310,486,1,59.66
21672173,480,1,59.66
21769320,440,1,59.66
21784170,428,1,59.66
21912808,329,1,59.66
21916170,325,1,59.66
21930966,305,1,59.66
21933305,302,1,59.66
21939714,293,1,59.66
21981564,251,1,59.66
22079612,120,1,59.66
22103305,101,1,59.66
22141372,76,1,59.66
22145118,73,1,59.66
22191508,40,1,59.66
22204569,29,1,59.66
22205805,28,1,59.66
22217392,19,2,59.66
22220568,11,1,59.66
7956264,574,1,59.65
8752461,478,1,59.65
14334340,437,1,59.65
14463173,520,1,59.65
18347958,514,1,59.65
18865839,369,1,59.65
19123597,448,1,59.65
19882241,558,1,59.65
20184069,525,1,59.65
20669091,419,1,59.65
21053322,557,2,59.65
21054311,362,1,59.65
21511436,500,1,59.65
21591688,510,1,59.65
21603286,504,1,59.65
21607709,497,1,59.65
21617717,499,1,59.65
21639917,492,1,59.65
21776842,436,1,59.65
21796353,426,1,59.65
21824229,319,1,59.65
21833972,408,1,59.65
21843531,400,1,59.65
21902433,352,1,59.65
21946977,286,1,59.65
21957658,275,1,59.65
22175826,53,1,59.65
6571584,571,1,59.64
13902664,568,1,59.64
14405866,410,1,59.64
19278365,251,1,59.64
20185895,499,1,59.64
20418616,415,1,59.64
20533753,390,1,59.64
20845923,366,1,59.64
20965803,309,1,59.64
21522046,568,1,59.64
21532419,501,1,59.64
21558008,540,1,59.64
21565154,531,1,59.64
21601525,504,1,59.64
21614413,500,1,59.64
21623511,497,1,59.64
21631075,387,1,59.64
21680138,477,1,59.64
21687447,457,1,59.64
21704218,467,1,59.64
21705194,466,1,59.64
21754795,417,1,59.64
21791774,428,1,59.64
21838993,405,1,59.64
21898306,359,1,59.64
21912034,330,1,59.64
21921950,317,1,59.64
21925306,313,1,59.64
21933103,302,1,59.64
21936557,298,1,59.64
21953468,280,1,59.64
21975312,256,1,59.64
21986015,247,1,59.64
22036720,169,1,59.64
22043552,87,1,59.64
22167084,58,1,59.64
321512,125,1,59.63
4270057,404,1,59.63
8210421,63,1,59.63
9335849,462,1,59.63
9665603,10,1,59.63
9894228,137,1,59.63
9965567,395,1,59.63
10219238,107,1,59.63
11402307,141,1,59.63
11829159,564,1,59.63
12104193,122,1,59.63
12289518,202,2,59.63
13570217,476,1,59.63
18024877,347,1,59.63
18155713,476,1,59.63
18459774,494,1,59.63
18488553,64,1,59.63
